indice,Fecha,Nombre,Ubicacion,Seguidores,Retweets,Favorito,Hashtags,Tweet,clasificacion
296,2021-01-25 15:30:42+00:00,Charapita,,0,0,0,[],@Vero_Mendoza_F Esa estrategia. Es muy antigua  los q  vivieron de cerca el  gobierno nefasto de Fujimori se   acordaran q todo aquel q reclamaba algo q no le gustaba lo señalan como terruco y lo desaprécianos del mapa y era una manera de tener sometido al pueblo peruano,-1
297,2021-01-25 15:30:41+00:00,Jessica Lucía,,35,0,0,[],"@Vero_Mendoza_F A mí no me asusta, me sorprende . No hizo nada en el congreso, no deslindó de sus vínculos con Nadine, en su partido asimilan que en Venezuela no es dictadura. Hay izquierdistas más sanos.",-1
298,2021-01-25 15:30:37+00:00,Jhonatan Ruiz(ジョナタン),"Trujillo, Peru",67,1,2,[],"@Arieldris @anngie0902 @RPPNoticias @Vero_Mendoza_F Ratas? Socialista verdad? Nadie los terruquea son demasiado cobardes hasta para delinquir de esa forma... Como mucho ""progre"" anticapitalista q usa iphone 🙄",-1
299,2021-01-25 15:30:08+00:00,caquijec,Peru,29,0,0,[],"@Vero_Mendoza_F Es tiempo de q busques trabajo y dejes de engañar a los más pobres. Gobernar no significa regalar los recursos como pretendes al mismo estilo de Chávez. No queremos otra Venezuela, tus propuestas son populistas y sin sustento !",-1
300,2021-01-25 15:30:00+00:00,Edwin Julbert Herrera Jiménez,,8,0,0,[],@Vero_Mendoza_F Es tiempo de votar por cualquiera menos por los rojos destroza país,-1
301,2021-01-25 15:29:54+00:00,Tibio,,50,0,0,[],@Vero_Mendoza_F No sabes ni como vas hacer los cambios y hablas... jajajajaja esta es mas cojuda.,-1
302,2021-01-25 15:28:11+00:00,Manuel Espejo,Lima - Perú,180,0,0,[],"@Vero_Mendoza_F ¿No quieren cambio???
El comunismo de Velasco ya lo vivimos.
Los venezolanos que huyen del chavismo ¿porqué crees que lo hacen???

Si quieres un gobierno así, vete a Venezuela o Cuba.",-1
303,2021-01-25 15:27:43+00:00,Yull ugarelli,,22,0,0,[],@Vero_Mendoza_F Terruca no eres pero decias que en venezuela habia democracia hasta hace muy poco y eso si preocupa.,-1
304,2021-01-25 15:27:19+00:00,JQuirA,"San isidro, Peru",68,0,0,[],"@Vero_Mendoza_F Es tiempo que tu cambies, y no propongas modelos que siempre han fracasado estudia un poco informate bien, crea empresa a ver si puedes.",-1
305,2021-01-25 15:27:02+00:00,Emilia 🇵🇪🦁,lima peru,1508,0,0,['FueraVeroMemdoza'],"Al terrorismo dile NO!!!
#FueraVeroMemdoza
@Vero_Mendoza_F 
@canalN_ https://t.co/CbuoROZUG1",-1
306,2021-01-25 15:26:59+00:00,Martin,"Santiago de Surco, Peru",176,0,4,[],"@Vero_Mendoza_F Terruca eres. Roja, incendiaria, retrógrada, secretaria lleva agendas, hay más cosas no te dicen.
Agradece.",-1
307,2021-01-25 15:26:20+00:00,J Anibal Stacio Panta,"Carmen de la Legua Reynoso, Pe",153,0,0,[],"@manuelbk @Rivar_2021 @GahelaJP13 @Vero_Mendoza_F El derecho a la salud, el derecho a la educación de calidad y gratuita, el derecho a la vivienda, el derecho a la igualdad ante la ley etc",1
308,2021-01-25 15:26:00+00:00,jose,,25,0,1,[],@felipeestevesvg @Vero_Mendoza_F OBTUSA.,-1
309,2021-01-25 15:25:28+00:00,Decarli A. R.,"Chiclayo, Peru",173,0,0,[],@Vero_Mendoza_F no va decir nada sobre los candidatos con acusaciones y denuncias? Los van a separar de la plancha o que?,-1
310,2021-01-25 15:25:27+00:00,Gerardo Salas,San Martín de Porres Lima Peru,933,2,5,[],"Hoy es un facebook live. Mañana debe ser una conferencia de presentación de propuestas ante organizaciones de sociedad civil, asociaciones empresariales, colegios profesionales, grupos relacionados a la Academia entre otros. Vamos @JuntosporPeru @Vero_Mendoza_F y @EyzaguirreCath https://t.co/9nAz09T1Wi",1
311,2021-01-25 15:24:29+00:00,Adrián Stéfano Sarria Muñoz,"Lima, Peru",233,1,7,[],"3. El caso de @anaestradau, me parece importante ponerlo en agenda y en debate, a los demás candidatos también les consultaré sobre ello. Esto respondió @Vero_Mendoza_F: ""Hay una voluntad consciente en su pedido por una muerte digna, merece nuestro respeto y respaldo"". https://t.co/hJSqhtJ4as",1
312,2021-01-25 15:24:19+00:00,J Anibal Stacio Panta,"Carmen de la Legua Reynoso, Pe",153,0,0,[],"@Rivar_2021 @GahelaJP13 @Vero_Mendoza_F Parásito tu viejo. Ser rico no es malo, explotar es malo, se roban lo que le pertenece al pueblo entero por que fijate sopenco que no se puede privatizar a la naturaleza en sí misma, eso lo sabrias si almenos terminaras de leer un solo libro que no fuera de libertarados",-1
313,2021-01-25 15:23:52+00:00,Jimmy Salas Rojas 🌒,Arequipa -Perú,234,0,0,"['VenezuelaMigrante', 'venezueladictadura']","@arturoayala_3 @jocho Sera Urresti tan represor como el régimen venezolano? Jajaja @Vero_Mendoza_F a esta gente piensas meter al congreso? En Venezuela no hay dictadura, Jesucristo el chiste se cuenta solo.
#VenezuelaMigrante #venezueladictadura https://t.co/OhohVxJY1t",-1
314,2021-01-25 15:21:56+00:00,oscar vera,,35,0,2,[],@Vero_Mendoza_F Victimización y populismo son estrategias harto conocidas.,-1
315,2021-01-25 15:19:45+00:00,Manuel Espejo,Lima - Perú,180,0,0,[],"@Vero_Mendoza_F Terronika
Ni en Cusco te quieren
Eres una chavista. Habla, quien te financia???",-1
316,2021-01-25 15:19:28+00:00,Nacho Paredes Landauro,,55,0,0,[],@LuciaAlvites @Vero_Mendoza_F @JuntosporPeru Estatista y burócrata hasta médula  !!!!! https://t.co/4s8jnUbggV,-1
317,2021-01-25 15:18:19+00:00,JJ Orellana,"Lima, Peru",23,0,0,[],@Vero_Mendoza_F Lastima que tienes una plancha manchada con malos elementos al congreso 😑,-1
318,2021-01-25 15:18:18+00:00,Rodrigo de Piérola,"Lima, Perú",714,0,1,[],"@Vero_Mendoza_F Odia el ""terrqueo"" pero feliz para acusar a todos de ultraderecha fascista.
Admira a dictadores corruptos como Castro y Chávez. Suficiente.
¿De qué vive?",-1
319,2021-01-25 15:18:16+00:00,M. Jahir,Lima-Perú,108,0,3,[],"🚨Este video refleja que @Vero_Mendoza_F, sola se terruquea, con sus actitudes y manera de pensar. Que casualidad que justo para las elecciones, marca distancia de Venezuela🇻🇪, cuando hace unos días, su aspirante al congreso en @Latina_pe, dijo que Venezuela no hay dictadura.🙄 https://t.co/HfbxpthxQU",-1
320,2021-01-25 15:17:58+00:00,TE AMO PERÚ 🇵🇪,"Lima, Peru",53,0,7,[],@Vero_Mendoza_F Con tal de llegar al Poder dirás lo que quieras (ya lo demostraste aliandote con un corrupto para postular) además tus candidatos al congreso si fueran por ellos le ponen un altar a maduro.,-1
321,2021-01-25 15:16:35+00:00,DIEGO DE LA VEGA,,538,0,0,[],"@MIKI_Torres_ @Vero_Mendoza_F luego no te gusta el terruqueo. Los primos hermanos de la izquierda, son los miserables terroristas de Sendero luminoso y del MRTA. El Perú vivió el más cruel terrorismo de todos los tiempos y hoy esos que mataron a miles de peruanos, están a tu lado.",-1
322,2021-01-25 15:15:35+00:00,José Venturi,Lima,52,0,0,[],"@ppenagosr @eudmed @_CarlitaRocha @Vero_Mendoza_F ""Corrupción generada siempre por el empresario privado que vive del Estado"". 😂 ¡Dios! ¡Vuélvase a leer! Sin empresa privada no hay impuestos y sin impuestos no hay Estado con recursos, ¡sépalo por si no llevó ningún curso introductorio de economía! Y no existen los neoliberales.",-1
323,2021-01-25 15:15:34+00:00,Alex Ortiz (أليكس أورتيز) ( Алекс Ортис ) at HOME,Perú - Lima - Lima - Barranco,597,0,0,[],"@Vero_Mendoza_F Simple ... TUS PARTIDARIOS:
- Admiras a Chavez, Castro y Maduro.
- Eres hincha de Iglesias (UNIDAS PODEMOS o MAMEMOS).
- Tus partidarios son del MOVADEF.
- Eres la Velasco Mujer.
- Te reúnes con TERRORISTAS.

Saludos  ROJITA",-1
324,2021-01-25 15:14:44+00:00,Gafer Olivares,,3,0,0,[],"queremos un Perú mejor, equitativo, queremos una sociedad justa, sin discriminacion...
Y vienen a tachar de ""terrucos"" a personas que quieren lo mejor por su pais y no solo poder para su favor...
@Vero_Mendoza_F  esta en todo su derecho de visualizar lo mejor para el país :)",1
325,2021-01-25 15:13:57+00:00,leonardoneyrachavez,,26,0,0,[],@abelgilvonio @Vero_Mendoza_F @CONFIEP ¿Y por qué el Estado controlará la inversiones privadas? ¿Nueva Venezuela?,-1
326,2021-01-25 15:13:25+00:00,El Persuasivo,,125,0,0,[],@Vero_Mendoza_F Dile al zángano de tu marido que se deje de vagar y trabaje así dejas de postular y tienes quien te mantenga,-1
327,2021-01-25 15:13:04+00:00,Ɛժժ 𝓖𝓲𝓵𝓫𝓮𝓻𝓽,Santiago de Surco,0,0,0,[],"@Vero_Mendoza_F EL ÚNICO PELIGRO QUE HAY ES QUE TODO SIGA IGUAL EN EL PERÚ CORRUPTO DE HOY.
TERRUQUEO=POLÍTICOS VIEJOS
ESA ESTRATEGIA 'VIEJA' YA NO FUNCIONA EN LA REALIDAD DEL 2021. https://t.co/3I28EiR0NQ",1
328,2021-01-25 15:12:43+00:00,victor manuel,"Lima, Peru",1,0,0,[],@Vero_Mendoza_F El pueblo peruano ya esta cansado de tantas mentiras almenas que puedes demostrar no entiendo como quieres Postular a la presidencia del Perú si también tu le isiste  daño que cara de palo eres,-1
329,2021-01-25 15:12:29+00:00,Eduardo Franco,,1,0,0,[],"@Maritza73170064 @TaniaRamirezF @Vero_Mendoza_F @Cuarto_Poder Así es No a KEIKO , pero también no a la izquierda empobrecedora.",-1
330,2021-01-25 15:11:54+00:00,Pedro Navarro Santander,,237,0,0,[],"@Vero_Mendoza_F La mula nunca va a dejar de ser https://t.co/JQDUDoWd99 mona así la vistan de seda,mona se queda!",-1
331,2021-01-25 15:11:13+00:00,DIEGO DE LA VEGA,,538,0,6,['TerrorismoNuncaMas'],"El terruqueo no es miedo, @Vero_Mendoza_F el terruqueo es verdadero sino basta ver con quién caminas y a quien apoyas. #TerrorismoNuncaMas https://t.co/7U8WSzn6u5",-1
332,2021-01-25 15:10:17+00:00,Lu_Colme,"Lima, Peru",936,0,1,['TerronikaNuncaMas'],@ymedina_malaga @LuciaAlvites @Vero_Mendoza_F @JuntosporPeru Juntos por el Peru que queremos destruir #TerronikaNuncaMas,-1
333,2021-01-25 15:10:04+00:00,Jiraguet.,,22,0,0,[],"@Vero_Mendoza_F Escribe la amiguis de la delincuente arribista de Ratine...pretendes ser presidente de éste país saqueado por mafiosos traidores etc etc como tú? Ni lo sueñes,  jamás serás presidente de este país.",-1
334,2021-01-25 15:10:04+00:00,Cesar,"Mexico, ME",700,0,0,[],"@Hebesac23 @max_marcos_ @VeryNiceTrue @Vero_Mendoza_F Entonces echa a las empresas del Peru para que veas como se te desploma el 70% del IGV de la gente y el 25% que pagan las empresas.
Ya viste a Venezuela? El mas rico de America Latina que expulso empresas hace años y ahora no tiene de donde recaudar un sol.",-1
335,2021-01-25 15:09:35+00:00,Lu_Colme,"Lima, Peru",936,0,0,['Terronika'],@Eduardo60551719 @alvarosarco @LuciaAlvites @Vero_Mendoza_F @JuntosporPeru Salió a defender la corrupción un corrupto camarada de #Terronika,-1
336,2021-01-25 15:09:17+00:00,Adrián Aiquipa,Lima - Perú,251,0,2,[],"@EfranMendoza14 @Vero_Mendoza_F Es que la derecha ha sido bastante útil, por eso hemos tenido tres presidentes en 5 años. 👌",1
337,2021-01-25 15:08:50+00:00,Jean Marreros 🇵🇪,"Trujillo, Peru",75,0,0,[],@Vero_Mendoza_F La que apoyo a Ollanta Humala y hacia de secretaría de Nadine Heredia 😂,-1
338,2021-01-25 15:07:54+00:00,Leonardo Chigne,,2,0,0,[],@MolinaHorna @Vero_Mendoza_F @Cuarto_Poder Lo del terruqueo viene de gente con un nivel intelectual lamentable,1
339,2021-01-25 15:07:40+00:00,Lu_Colme,"Lima, Peru",936,0,0,[],@1Ricper @LuciaAlvites @ChavezMaximixe @Vero_Mendoza_F @JuntosporPeru No puede fingir porque No lo sabe. Es bruta,-1
340,2021-01-25 15:07:19+00:00,Sary Gomez,Llima peru,4059,0,1,[],@alexmab162 @Vero_Mendoza_F Me guío por un simple refrán. Dime con quien andas y te diré quien eres y vero era uña y mugre de nadine. No existe peor ciego ...,-1
341,2021-01-25 15:05:37+00:00,Henry Gonzáles León,"Lima, Perú",545,0,0,[],"@OjoscafeR @Vero_Mendoza_F Votar por la izquierda ahondaría el problema, destruiría lo poco que queda",-1
342,2021-01-25 15:05:30+00:00,Jules,,39,0,0,[],"@Vero_Mendoza_F Apostar por el desarrollo de la sierra, la selva, la costa rural. Proteger nuestros bosques. Hay muchas cosas por hacer, pero hay que hacerlas bien, sin populismos ni ideología con recetas que solamente nos mantendrá en el subdesarrollo.",-1
343,2021-01-25 15:05:16+00:00,Doug Stamper,,52,0,0,[],@Vero_Mendoza_F El debate terminó cuando el Muro de Berlín aplastó a los rojos. Ya fuiste y no te diste cuenta,-1
344,2021-01-25 15:04:29+00:00,Daira,,11,0,0,[],"@Vero_Mendoza_F @larepublica_pe Que horror, tus ideas me parecen un atraso para el país. Entiendo q no eres economista, pero si quieres ser presidenta, deberías saber cómo se mueve la economía del país, como la Constitución lo ha favorecido y como se mueve economía y política. No me convences",-1
345,2021-01-25 15:04:26+00:00,Dog News,"Lima, Perú ",69,0,3,[],"@Vero_Mendoza_F Hasta ahora el Goyo, la Villarán y demás izquierdistas NO han producido cambio alguno en sus comunidades cuando han sido elegidos para gobernar.

¿Por qué tendrían que hacerlo ahora?",-1
346,2021-01-25 15:03:42+00:00,Jose Prado,,7,0,0,[],@abelgilvonio @Alonso_GD @Vero_Mendoza_F @CONFIEP Se ve que no entiendes nada de economía y solo tienes un sueño irreal de igualdad que cuando se ha querido hacer solo trae más pobreza que en la actualidad,-1
347,2021-01-25 15:03:40+00:00,JulioCesar,,19,0,0,[],@sigridbazan @Vero_Mendoza_F @Cuarto_Poder Vero TU NO!!!,-1
348,2021-01-25 15:03:35+00:00,Jules,,39,0,0,[],"@Vero_Mendoza_F Hacer que TODOS gocen de los mismos derechos y no estén excluidos como por ejemplo la comunidad LGBT, es el  momento de hacerles justicia y reconocer que son una comunidad que aporta valor a nuestro país y por ende deben de ser reconocidos con todos sus derechos.",1
349,2021-01-25 15:03:19+00:00,Gabo2606,Lima,694,0,0,[],Votar por @Vero_Mendoza_F  es llevar a Patria Roja - Partido Comunista del Perú al poder.,-1
350,2021-01-25 15:03:13+00:00,Henry Gonzáles León,"Lima, Perú",545,0,2,"['TerrorismoNuncaMas', 'IzquierdaMentirosa']","@ExpresoPeru Una razón más para no votar por la absurda @Vero_Mendoza_F, al igual que su Dios Hugo Chávez, quiere tener dominio del @bcrpoficial para echar mano y “regalar” todo 
#TerrorismoNuncaMas #IzquierdaMentirosa",-1
351,2021-01-25 15:01:12+00:00,Jules,,39,0,0,[],"@Vero_Mendoza_F Al cap. económico que Ud desea borrar de Const. Un ejemplo claro es que nuestro PBI Per Cápita está en el rango de ingresos medios. ¿Falta mucho por hacer? Claro, liberar más la economía, apostar por Ciencia&amp;Tec , generar reformas que permitan fortalecer nuestras Instituciones",-1
352,2021-01-25 15:00:55+00:00,Carlos Alberto Monge Palomino,"Cusco, Peru",0,0,0,[],"@abelgilvonio @Vero_Mendoza_F @CONFIEP Osea voy a tener que pagar una coma para invertir mi dinero, eso es lo que van a lograr",-1
353,2021-01-25 14:59:04+00:00,Marcos R. H.,,18,0,0,['Rpp'],"@RPPNoticias #Rpp vive de la mermelada del Estado 
@Vero_Mendoza_F vive de maduro",-1
354,2021-01-25 14:58:38+00:00,Cesar,"Mexico, ME",700,0,0,[],"@AlexTG @VeryNiceTrue @Vero_Mendoza_F el BCR busca que el dinero no pierda su valor y el manejo de la politica monetaria, algo que a los socialistas momias les encanta meter mano cuando se les acabó el dinero empiezan a emitir papel sin valor que crea inflación. Lee lo que pasó en el gobierno de Garcia el 85.",-1
355,2021-01-25 14:57:43+00:00,Jules,,39,0,2,[],"@Vero_Mendoza_F No deseo que el empleo sea escaso, en suma no deseo que volvamos a bajos índices de desarrollo como en los 80s. Apuesto por la libre empresa, poca intervención estatal en la actividad privada. Siendo objetivos y realistas hemos crecido y mejorado aunque a paso lento, gracias",-1
356,2021-01-25 14:55:36+00:00,Andre Burst,,124,0,0,[],"@raullabarthe @Vero_Mendoza_F Apuesto tres cervezas bien heladas que ella pondría sin darle mucha vuelta a Pedro Francke, ""destacado economista"" a quien una vez le cuestione sus conclusiones con un simple cálculo del sueldo del sector agroexportador y hasta ahora sigo esperando su respuesta",-1
357,2021-01-25 14:54:15+00:00,Miguel Angel,Washington & Lima,182,0,0,[],"@Vero_Mendoza_F Cambios, siempre son necesarios. Los que tu propones en general no son los adecuados.",-1
358,2021-01-25 14:54:12+00:00,Iván Rdz,,33,0,0,['VeronikaMendoza'],"Buenos días! Recién me levanto porque dormí muy bien al escuchar a @Vero_Mendoza_F decir que éste va ser un país para todos!! 
#VeronikaMendoza",1
359,2021-01-25 14:53:55+00:00,Rich Velasquez L.,"Montgomery Village, MD USA",135,0,1,[],"@Vero_Mendoza_F No es que no queramos cambios, Lo que  queremos es NO EMPEORAR, tus propuestas son puras mentiras y son innecesarias, tus acciones son hipocritas, lucha contra la corrupción? pero eres la primera en apoyar dictaduras y corrupción de la izquierda, y  chavismo, ahí no más gracias",-1
360,2021-01-25 14:53:36+00:00,♑ KAREN G ♕,"Lima, Peru",3220,1,1,[],"No nos da miedo el cambio, a lo q tememos es q el cambio lo hagas tú y los fanáticos CastroChavistas q te siguen!
no dejaremos q Perú sea la Venezuela de hoy q a ti tanto te gusta @Vero_Mendoza_F https://t.co/A69IQZTMut",-1
361,2021-01-25 14:53:24+00:00,p.a.0.l.a,"Lima, Peru",38,0,2,[],"@David_Murillo12 @maxdanmic @Vero_Mendoza_F Esa está tan desfasada, cree que estaba principio de los años 80 del siglo xx",-1
362,2021-01-25 14:53:12+00:00,Jules,,39,0,2,[],"@Vero_Mendoza_F q únicamente han causado crisis en la décadas pasadas, como por ejemplo la hiperinflación d los 80s. Sra MENDOZA no deseo volver hacer colas para comprar pan,azúcar o combustible,no deseo ver que mis ahorros  y el valor del dinero se esfume por la  hiperinflación (2/3)",-1
363,2021-01-25 14:51:18+00:00,luis silva,Lima peru,259,0,0,[],@Pquirozt @eudmed @Vero_Mendoza_F Ese floro d terruqueo o q veronica volverá peru a Venezuela también es floro,1
364,2021-01-25 14:51:01+00:00,Eloy Jiménez,,1,0,1,[],"@BustillosJP1 @Vero_Mendoza_F Sin duda, son parte de las mafias fujiapristas y sus compinches, siervos de los banqueros y grupos de poder, dueños de nuestras riquezas.",1
365,2021-01-25 14:50:53+00:00,No sé que hacer con mi tesis,,29,0,0,[],"@lhgonzales @Vero_Mendoza_F Igual ya nos parecemos xd la economía hecha mrd, la gente que migra, la gente que se muere de hambre y la gente que se muere esperando una cama UCI. Te preocupas más x un supuesto ""Vamos a ser como Venezuela o Cuba"" y no te das cuenta que ya vivimos una crisis sin ser comunistas.",1
366,2021-01-25 14:50:34+00:00,rubenrugopa,,3,0,0,[],"@Vero_Mendoza_F Mas miedo das cuando te presentas ante tus camaradas, culpables de torturas, descuartizamientos de policias coches bomba.
Malditos asesinos! https://t.co/R4TuuvajxG",-1
367,2021-01-25 14:50:19+00:00,Jules,,39,0,5,[],"@Vero_Mendoza_F Yo quiero cambios, pero las propuestas económicas que Ud desea implementar , de ser electa,  sinceramente generaría retrocesos. Su propuesta de imprimir billetes, que el Estado decida dónde las empresas deban invertir, dos ejemplos claros de intervención estatal (1/3)",-1
368,2021-01-25 14:50:10+00:00,Manuel M,Lima - Perú,322,1,2,[],"@ColumbusOpina @SBSPERU @IndecopiOficial @SuSaludPeru @ASPECPERU @CarlosEZuniga @peru21noticias @diariocorreo @tromepe @atvmasnoticias @Latina_Noticias Eso es el libre mercado. Eso es lo que tu jefe Fujimori, preso por ladrón y asesino, santificó en la construcción del 93. Eso es lo que @JuntosporPeru  con @Vero_Mendoza_F cambiará a partir de julio del 2021.",1
369,2021-01-25 14:48:28+00:00,Golpista Pre-Fabricado 💙,Nueva Zelanda,114,0,0,[],"@Vero_Mendoza_F Gracias, lo voy a apuntar en mi AGENDA 😳
Busca otras ideas de gobierno, 

ELPERU QUIERE TRABAJO DE EMPRESAS PRIVADAS, NO QUIERE POBREZA NI MEDIOCRIDAD ESTATAL",-1
370,2021-01-25 14:47:14+00:00,José María Sforza,,6,0,0,[],"@eudmed @Vero_Mendoza_F Obvio, lastimosamente nuevamente estamos en la labor de evitar que Mendoza llegue al poder, sería catastrófico.",-1
371,2021-01-25 14:46:24+00:00,Jesus Daniel Calancha Alfaro,,8,0,0,[],@Vero_Mendoza_F Tienes reuniones con gente que toma como héroe a Abimael Guzmán. ¿Qué esperabas?,-1
372,2021-01-25 14:45:15+00:00,Orlando Gonzales,"Lima, Peru",520,0,0,[],@romerocaroperu @Vero_Mendoza_F es definitivamente todo lo que el Perú NO necesita.,-1
373,2021-01-25 14:44:44+00:00,juan josé,,36,0,0,[],"@DavidCortezG1 @fcabanillas @LuciaAlvites @Vero_Mendoza_F @JuntosporPeru ""Velasco favorecio a los industriales todos ganaron mucha plata"" sr. es por eso q el pais se jodio!! Mercantalismo barato q solo enriquece a los amigotes del gob. Y socialismo pal pueblo eso fue velasco. Un desastre! Felizment la C93 mando a la ruina a esos dinosaurios comunistas",-1
374,2021-01-25 14:43:36+00:00,EdgarLaRana75,,59,0,0,[],@Vero_Mendoza_F Miss agenda de Nadine,-1
375,2021-01-25 14:42:15+00:00,Rene León Yanquirimachi,,3,0,0,[],@Vero_Mendoza_F Que bueno esos pensamientos pero a que ser perseverante en toda  época. Y no solo en campaña política  saludos esperemos que pronto publiques tu plan de trabajo o que se puede hacer por internec para leerlo,1
376,2021-01-25 14:42:00+00:00,Ricardo,,94,0,0,[],@Vero_Mendoza_F La única terruca eres tú sinvergüenza!!,-1
377,2021-01-25 14:41:49+00:00,Daniel narvarte c.,"Miraflores, Peru",1,0,0,[],"@Vero_Mendoza_F No te calificaría de terrorista, pero tus posiciones respecto a esa época nefasta no son muy claras y tajantes, porque no es solo decirlo, son gestos. Pero lo que más te descalifica son tus propuestas populistas y retrógradas, y ese es el gran error de la izquierda en el peru ...",-1
378,2021-01-25 14:40:24+00:00,T.M (El Putin peruano),,58,0,0,[],@Vero_Mendoza_F Eso no quita que sigas siendo terruca e improvisada. Osea eres una basura. @Vero_Mendoza_F,-1
379,2021-01-25 14:39:53+00:00,Franco Yupanqui,,6,0,0,[],"@Vero_Mendoza_F Verónika, eres la esperanza del país 🇵🇪",1
380,2021-01-25 14:39:10+00:00,Noah,,0,0,0,[],"@sigridbazan @Vero_Mendoza_F Y de donde sale el dinero para el 3er y 4to bono, mas deuda?",-1
381,2021-01-25 14:33:29+00:00,Rene Guevara,"San isidro, Peru",50,0,10,[],"@Vero_Mendoza_F El problema no es el terruqueo, es el querer ignorar que el modelo económico estatista que propones ha fracasado en todo el mundo hace 30 años. Porque insistir con eso? No creo que sea ignorancia.",-1
382,2021-01-25 14:32:15+00:00,NADIE 2.0,,2663,2,4,"['TerrorismoNuncaMás', 'TerrorismoNuncaMás']","@Vero_Mendoza_F Señora el Perú no quiere TERRORISMO
#TerrorismoNuncaMás
#TerrorismoNuncaMás https://t.co/K3EPDFM9WG",-1
383,2021-01-25 14:32:03+00:00,Helldavis666,"Lima, Peru",266,1,6,[],"@Vero_Mendoza_F A veces quisiera votar por ti, luego veo a todos tus candidatos al @congresoperu poco más y santifican a Maduro y Hugo Chávez y se me pasa.",-1
384,2021-01-25 14:30:59+00:00,OMAR VARGAS-GRANDA,LIMA,349,0,0,['TerrorismoNuncaMas'],@canalN_ @Vero_Mendoza_F #TerrorismoNuncaMas,-1
385,2021-01-25 14:28:43+00:00,Maritza Salazar A.,"Miraflores, Peru",151,0,1,[],"@Vero_Mendoza_F ¿Tiempo de cambio como por ejemplo Cuba, Venezuela,  Rusia? Como que mucha Participación de la gente no hay en esos pueblos, no?",-1
386,2021-01-25 14:28:41+00:00,Maguchito Pin Pin,"Lima, Peru",22,0,0,[],@Vero_Mendoza_F TERRUCA HDP !!,-1
387,2021-01-25 14:28:30+00:00,Rolo Larriva,,276,0,3,[],"@Vero_Mendoza_F @aspauzarazuri No te terruqueo, pero el socialismo que propones solo ha llevado misería donde se ha implementado. Porque razón mágica funcionaría aquí en Perú ?",-1
388,2021-01-25 14:27:41+00:00,luis Saavedra,Tacna - Peru,148,0,0,[],"@Katia070715 @Vero_Mendoza_F Seamos valientes en decirlo, no más socialismo",-1
389,2021-01-25 14:26:23+00:00,Levi Rey,,755,1,8,[],"@Vero_Mendoza_F Dale un chicotazo a tus torpes candidatos de las listas congresales para que no estén defendiendo a Maduro, que ya es un cadáver político. 
Te juega en contra.",-1
390,2021-01-25 14:25:16+00:00,Zefer,,382,0,0,[],"@LuciaAlvites @AlbertoSativa @Vero_Mendoza_F @JuntosporPeru Regresar a aero Perú, entel peru, y todas las empresas q nos tenían deprimidos en l pobreza. 

Gente estupida",-1
391,2021-01-25 14:25:04+00:00,MandraK3 👷🏼‍♂️✍🏽✨🏗️,,18,0,0,[],@Vero_Mendoza_F Solita te haces campaña para perder votos 😅,-1
392,2021-01-25 14:25:01+00:00,Mauricio,"Santiago de Surco, Peru",1358,0,3,[],"@Vero_Mendoza_F Lo mismo decías en el 2016 y mira como terminaste.
Perdiste las elecciones y con cinco gatos en el congreso.
No jodas pues Vero!!!!😤",-1
393,2021-01-25 14:24:00+00:00,Oscar Jean,Peru,218,0,0,[],@luisguet @PabloRuiz914 @TaniaRamirezF @Vero_Mendoza_F @Cuarto_Poder No. Solo detesto a los izquierdistas radicales. Muchos de ellos comunistas.,-1
394,2021-01-25 14:22:32+00:00,Carmen Huguet Tapia,"Zaragoza, España",320,0,1,['NoTePasesAyala'],"El charlatán chinchano acorralado por sus propias mentiras, debería estar preso.
Ah! y @arturoayala_3 deja de defender a Maduro, no te pases. Luego porque los ""periodistas"" acosan a @Vero_Mendoza_F con venezuela. #NoTePasesAyala Maduro es un dictador. No metas cabes a Vero.🤦‍♀️ https://t.co/xmdwMeY1iI",-1
395,2021-01-25 14:21:26+00:00,Zefer,,382,0,0,[],"@Vero_Mendoza_F Cambiar para convertirnos en Venezuela o argentina ?

Mejor váyase a vivir para allá 

No gracias",-1
396,2021-01-25 14:19:29+00:00,facundo martel,"Lima, Peru",652,0,1,[],@David_Murillo12 @Vero_Mendoza_F TREINTA AÑOS  en un Perú donde la Confiep ha hecho lo que le da la gana ha convertido a  nuestra nación milenaria en una tierra secuestrada por  politicos corruptos y sus lambiscones.,1
397,2021-01-25 14:18:50+00:00,Carlos zapater,"Miraflores, Peru",46,0,0,[],@Vero_Mendoza_F Entonces como llamas a las personas que confraternizan  y  comulgan con las ideas y acciones de terroristas?,-1
398,2021-01-25 14:18:23+00:00,Martin Barraza,,9,0,0,[],"@abelgilvonio @Vero_Mendoza_F @CONFIEP El viejo discurso de siempre, con renovado look!!",-1
399,2021-01-25 14:18:21+00:00,Su Contreras,,215,0,0,[],@DelaPuenteJuan @Vero_Mendoza_F @Cuarto_Poder Yo me quedó con los asesorías que ella recibe de @PabloIglesias  y Enrique Fernández. Que ta les asesorias.,-1
400,2021-01-25 14:18:01+00:00,ManuelMori,,40,0,0,[],@David_Murillo12 @gabrielalpp @Vero_Mendoza_F El burro seguirá siendo burro así postule a la presidencia.,-1
